AÑO;MES;N° MES;N° DIA;TIPO DIA;DIA;FECHA;HORA;Gran Usuario MEM;DISTRIBUIDOR (demanda estacional+GUMEs);DEMANDA LOCAL [MWh];BUENOS AIRES;CATAMARCA;CHACO;CHUBUT;CORDOBA;CORRIENTES;ENTRE RIOS;FORMOSA;JUJUY;LA PAMPA;LA RIOJA;MENDOZA;MISIONES;NEUQUEN;RIO NEGRO;SALTA;SAN JUAN;SAN LUIS;SANTA CRUZ;SANTA FE;SGO.DEL ESTERO;TUCUMAN
2022;ene-22;1;4;Hábil;Martes;4/1/2022;24;1.913,76;15.746,60;17.660,36;7.900,77;191,57;558,52;365,24;1.384,77;543,83;563,05;286,92;148,47;122,97;225,94;898,95;395,22;256,28;251,46;310,97;353,25;234,27;134,19;1.775,00;309,10;449,64
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;1;1.882,13;14.794,28;16.676,41;7.276,52;198,54;549,00;349,23;1.307,90;533,07;537,53;282,74;139,90;110,99;234,09;868,85;372,70;239,12;230,19;295,53;368,73;219,68;129,97;1.664,04;330,72;437,38
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;2;1.876,64;13.838,72;15.715,35;6.766,07;197,07;524,40;331,84;1.223,55;511,30;509,06;270,16;129,70;102,48;231,07;819,23;351,16;223,01;211,33;277,83;365,73;206,22;124,44;1.587,90;332,00;419,82
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;3;1.869,68;13.081,35;14.951,03;6.411,76;191,15;494,55;327,23;1.161,57;477,78;482,67;264,62;122,22;97,13;223,17;783,57;330,05;213,97;199,34;263,60;355,02;196,42;119,93;1.515,23;319,21;400,87
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;4;1.831,28;12.577,19;14.408,46;6.211,55;187,21;471,03;326,33;1.122,62;460,30;465,38;251,88;117,50;94,03;213,34;759,35;326,53;206,23;192,89;252,03;335,79;189,96;118,13;1.417,99;301,86;386,53
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;5;1.799,44;12.251,98;14.051,42;6.074,03;181,92;448,06;322,52;1.100,34;444,32;454,88;241,49;114,48;93,06;205,70;746,81;342,72;201,06;189,23;242,62;313,76;185,92;116,42;1.379,45;283,92;368,71
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;6;1.846,16;11.895,06;13.741,22;5.922,48;174,62;421,47;309,89;1.085,91;426,30;443,14;227,46;113,13;91,65;197,26;741,70;330,05;202,56;185,89;238,27;307,88;185,64;110,73;1.402,48;268,01;354,70
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;7;1.894,01;11.391,16;13.285,17;5.887,24;166,84;385,09;305,85;1.024,43;399,56;416,62;202,22;112,41;71,71;190,55;724,40;313,83;186,69;168,47;230,88;290,63;183,68;108,29;1.326,49;243,16;346,13
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;8;1.865,19;11.870,70;13.735,89;6.250,53;156,89;385,18;310,23;1.062,63;399,29;436,52;193,35;112,98;91,03;180,45;734,58;342,96;203,53;178,30;223,15;268,28;186,96;107,69;1.353,66;225,17;332,55
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;9;1.922,55;12.767,43;14.689,98;6.819,78;153,24;409,50;330,94;1.149,03;412,98;461,06;200,36;121,42;99,00;179,79;787,32;349,14;205,10;197,48;242,43;275,31;198,96;110,59;1.402,95;227,45;356,16
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;10;1.906,85;13.593,67;15.500,53;7.256,68;160,63;424,55;340,70;1.243,74;420,38;477,81;207,48;128,41;107,52;181,26;829,37;350,82;226,35;215,72;259,72;286,22;215,21;115,12;1.440,22;233,41;379,21
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;11;1.911,65;14.204,58;16.116,22;7.585,05;160,44;442,32;348,24;1.299,87;429,45;492,90;213,01;138,86;111,35;183,41;857,97;363,55;238,85;231,11;279,96;291,98;226,85;118,10;1.474,51;237,84;390,64
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;12;1.922,04;14.766,64;16.688,68;7.767,62;160,58;480,79;354,47;1.361,56;447,96;507,62;222,77;147,78;134,06;184,20;887,67;374,50;254,45;245,97;295,90;293,64;238,19;119,74;1.552,87;248,81;407,53
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;13;1.930,14;15.500,96;17.431,09;8.140,04;164,56;540,24;348,25;1.428,32;473,22;517,27;247,72;154,53;132,99;186,67;925,46;382,33;269,19;260,51;310,74;300,46;252,16;121,96;1.578,93;271,78;423,77
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;14;1.931,61;16.246,43;18.178,05;8.350,44;170,40;607,46;355,79;1.479,48;530,40;536,39;282,91;158,37;137,52;192,01;953,18;419,15;285,38;272,40;320,57;326,98;265,51;121,93;1.651,03;313,11;447,66
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;15;1.911,27;16.710,32;18.621,59;8.400,06;176,74;643,22;356,97;1.511,17;574,68;553,88;302,59;160,65;136,49;200,58;941,19;450,25;294,90;280,76;330,32;356,94;273,19;123,44;1.707,76;360,69;485,13
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;16;1.957,74;16.876,13;18.833,87;8.410,56;185,22;647,53;356,95;1.546,28;583,46;559,56;295,75;160,28;138,07;211,74;939,14;451,13;296,15;287,75;331,44;381,13;274,23;122,88;1.755,69;385,23;513,73
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;17;1.923,93;16.751,77;18.675,70;8.337,91;185,15;617,00;356,29;1.565,17;566,07;556,87;274,61;157,96;144,26;216,01;938,76;438,98;299,80;291,25;327,00;396,25;273,89;123,85;1.699,70;387,41;521,52
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;18;1.973,18;16.265,64;18.238,83;8.168,77;189,16;557,30;382,23;1.546,05;527,38;544,18;241,03;156,24;145,73;214,21;943,66;413,90;296,37;293,58;321,47;388,12;269,58;125,00;1.622,69;373,29;518,88
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;19;1.940,40;15.417,77;17.358,18;7.876,94;181,48;479,20;363,25;1.466,03;475,45;516,30;210,31;154,02;139,64;205,92;919,08;380,71;296,29;287,40;311,16;377,11;258,12;124,76;1.513,16;333,12;488,73
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;20;1.963,16;14.746,08;16.709,24;7.717,32;173,68;428,76;350,15;1.372,96;438,69;494,08;205,90;153,64;130,51;194,80;875,55;371,90;285,35;277,48;308,02;349,94;246,86;123,86;1.472,58;282,39;454,85
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;21;1.921,44;15.076,03;16.997,46;7.922,45;171,42;453,17;350,86;1.361,88;454,08;525,63;229,84;159,99;124,46;189,19;846,04;405,18;271,15;271,66;323,85;324,44;241,30;124,15;1.526,66;258,78;461,28
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;22;1.909,11;15.703,22;17.612,32;8.190,01;177,49;477,33;367,23;1.429,05;467,50;536,44;252,84;156,67;133,24;195,00;886,39;403,76;289,12;290,49;324,81;332,65;249,94;128,71;1.593,49;262,66;467,51
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;23;1.905,79;15.227,72;17.133,51;7.791,35;177,46;493,05;381,51;1.377,07;470,88;522,36;264,91;152,04;127,09;194,40;881,03;402,46;286,98;288,28;315,98;331,57;242,36;138,43;1.556,60;271,44;466,27
2022;ene-22;1;5;Hábil;Miércoles;5/1/2022;24;1.868,64;14.551,72;16.420,35;7.263,64;179,92;494,81;360,38;1.315,84;471,58;502,66;267,02;146,55;117,86;200,44;882,62;387,57;278,41;271,83;307,48;342,45;239,88;137,14;1.491,43;292,92;467,94
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;1;1.865,94;13.716,63;15.582,56;6.746,73;181,59;480,97;358,74;1.237,34;459,37;476,23;259,47;139,95;106,79;204,59;851,63;365,32;251,57;249,13;292,09;352,63;230,45;132,36;1.434,57;311,32;459,75
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;2;1.811,84;12.940,47;14.752,30;6.314,55;179,19;451,61;342,33;1.160,79;437,40;451,03;246,93;128,87;99,27;201,45;817,80;380,83;246,04;229,42;272,06;350,19;219,68;126,56;1.342,10;312,12;442,09
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;3;1.840,08;12.307,47;14.147,55;6.068,86;173,51;423,45;336,09;1.104,94;414,65;433,22;233,57;119,93;94,98;195,74;789,83;361,04;236,94;216,13;258,66;339,91;205,41;122,54;1.298,02;298,16;421,98
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;4;1.883,29;11.848,15;13.731,43;5.929,03;167,71;399,84;327,31;1.069,18;395,85;421,10;221,77;117,41;92,77;188,51;767,28;341,89;227,29;207,97;248,29;328,68;199,81;118,89;1.275,07;281,31;404,45
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;5;1.861,73;11.571,50;13.433,23;5.835,57;161,03;379,82;316,90;1.051,27;379,89;417,69;209,72;114,68;92,23;182,33;750,12;324,62;222,30;202,33;241,17;317,83;194,86;117,40;1.266,67;265,09;389,72
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;6;1.861,77;11.298,31;13.160,08;5.755,07;159,55;358,83;317,11;1.036,76;363,59;408,61;193,93;113,10;91,88;177,01;743,24;310,24;220,70;198,40;238,55;308,62;191,64;114,29;1.240,82;249,00;369,15
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;7;1.822,05;10.905,35;12.727,39;5.708,02;154,99;327,08;301,14;981,98;343,04;390,82;172,93;115,35;84,18;172,16;729,77;297,78;203,34;180,40;233,09;293,35;182,61;108,92;1.172,05;223,80;350,60
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;8;1.797,72;11.497,52;13.295,25;6.170,11;147,37;331,13;306,38;1.020,35;345,76;413,44;169,59;113,71;90,49;171,39;729,71;322,73;216,80;188,08;221,57;284,23;187,80;109,45;1.214,18;206,20;334,79
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;9;1.843,64;12.487,99;14.331,63;6.725,60;154,47;357,36;318,98;1.123,25;365,05;442,92;177,95;121,34;101,52;177,52;778,48;353,73;221,43;210,14;237,95;302,02;206,23;113,48;1.286,13;206,87;349,23
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;10;1.898,46;13.389,37;15.287,84;7.226,23;161,38;376,23;333,96;1.219,66;376,07;460,97;186,46;126,17;104,16;183,21;824,05;327,54;239,17;230,53;257,94;321,87;223,12;118,86;1.410,38;212,23;367,66
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;11;1.945,38;14.088,65;16.034,02;7.585,88;166,05;397,38;346,42;1.282,93;393,60;479,79;193,93;134,95;112,73;187,37;873,41;339,86;255,11;249,82;271,23;329,95;235,92;122,88;1.475,13;217,92;381,75
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;12;1.932,78;14.732,48;16.665,26;7.862,96;171,78;432,54;361,40;1.338,67;411,83;495,65;204,88;143,55;121,77;192,24;899,62;354,65;273,26;265,14;280,36;351,64;250,08;125,88;1.498,85;227,96;400,55
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;13;1.900,87;15.474,54;17.375,40;8.115,40;179,79;486,77;367,76;1.408,40;441,50;509,98;230,48;150,92;132,69;201,10;940,37;365,64;287,76;281,76;289,90;386,86;266,29;127,41;1.526,88;251,94;425,80
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;14;1.839,00;16.229,00;18.068,00;8.293,82;188,69;557,73;366,53;1.450,53;486,14;536,13;264,00;153,78;141,50;217,34;976,49;411,83;304,71;294,14;299,31;430,49;276,84;125,52;1.546,37;291,08;455,05
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;15;1.816,96;16.808,14;18.625,09;8.422,51;203,32;604,47;363,65;1.487,36;529,37;561,83;283,90;158,35;142,57;233,93;965,80;440,63;314,24;296,96;311,22;464,27;283,73;125,47;1.588,83;342,64;500,03
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;16;1.789,82;17.095,50;18.885,32;8.495,72;213,56;604,21;368,48;1.519,68;539,19;573,01;273,06;158,96;145,58;246,15;964,48;447,19;308,75;295,57;316,72;482,06;283,28;124,88;1.616,38;373,38;535,05
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;17;1.826,01;17.084,09;18.910,10;8.540,02;217,12;575,45;365,90;1.553,86;524,79;572,49;269,45;158,93;149,26;250,64;957,30;434,28;301,45;289,94;306,17;482,03;282,38;125,02;1.625,41;381,47;546,78
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;18;1.848,68;16.724,57;18.573,24;8.469,74;214,08;522,32;355,88;1.545,69;491,59;560,12;244,29;161,70;153,69;246,54;955,59;401,74;293,70;286,89;301,66;476,84;280,19;124,56;1.585,56;361,35;539,54
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;19;1.834,30;15.963,91;17.798,21;8.254,57;203,63;451,19;348,07;1.476,70;444,21;531,51;210,84;161,93;147,60;231,65;925,24;368,90;279,89;282,23;296,57;449,35;271,22;125,26;1.504,77;324,67;508,24
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;20;1.802,82;15.199,40;17.002,22;7.997,70;183,17;405,26;346,92;1.380,70;417,08;509,17;199,35;161,82;132,07;212,67;886,32;368,45;262,54;272,42;300,12;405,46;258,80;125,80;1.429,96;276,31;470,14
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;21;1.790,40;15.585,88;17.376,28;8.320,24;176,72;429,99;345,69;1.358,13;436,33;538,75;217,88;167,46;127,42;198,69;863,94;402,76;246,73;262,78;323,59;363,38;250,63;124,31;1.498,17;256,09;466,62
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;22;1.862,18;16.270,53;18.132,71;8.664,32;184,17;456,59;360,74;1.423,95;452,25;552,09;240,00;170,54;134,97;202,42;909,61;407,62;255,96;279,62;330,93;367,51;264,63;126,29;1.610,11;263,18;475,20
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;23;1.771,98;15.920,90;17.692,88;8.327,14;184,31;470,60;360,52;1.377,19;457,91;543,55;248,72;167,39;131,07;202,83;900,51;397,94;260,04;278,07;324,76;369,15;256,30;135,47;1.557,26;268,46;473,71
2022;ene-22;1;6;Hábil;Jueves;6/1/2022;24;1.799,79;15.303,98;17.103,77;7.832,90;187,89;476,49;351,08;1.329,92;457,47;528,34;251,48;162,35;122,64;210,01;895,62;381,72;248,01;264,40;316,14;386,69;249,39;134,22;1.551,92;287,80;477,32
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;1;1.784,15;14.485,50;16.269,66;7.304,86;190,13;469,11;336,34;1.262,20;448,72;503,58;246,51;154,18;112,81;219,65;853,37;374,41;237,44;243,04;302,34;399,76;242,81;130,21;1.457,34;308,66;472,18
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;2;1.753,79;13.614,06;15.367,85;6.813,30;188,53;447,54;327,67;1.187,14;427,99;481,20;235,54;142,93;113,28;219,93;792,82;378,94;226,87;223,03;281,88;394,79;231,57;125,82;1.362,37;312,69;452,02
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;3;1.772,81;12.871,15;14.643,96;6.501,68;182,43;422,37;322,17;1.124,47;405,01;461,06;222,84;133,10;99,74;214,16;752,72;355,90;217,04;212,15;265,37;382,04;220,36;121,13;1.301,94;301,40;424,89
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;4;1.755,62;12.392,90;14.148,52;6.304,35;176,91;392,66;317,82;1.083,97;386,30;450,81;214,77;128,34;100,12;205,49;734,92;338,56;212,76;204,35;257,02;350,15;212,17;118,84;1.269,97;285,46;402,78
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;5;1.719,14;12.076,15;13.795,29;6.174,44;171,08;371,09;308,22;1.064,76;368,50;447,91;204,23;127,98;98,77;196,09;720,11;326,47;207,34;199,38;249,56;329,96;204,23;117,95;1.253,73;269,96;383,52
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;6;1.735,65;11.794,41;13.530,06;6.063,50;165,61;354,80;305,92;1.065,01;356,29;440,52;190,08;129,41;94,14;189,30;713,00;312,42;204,09;196,30;244,74;315,77;199,06;114,05;1.251,40;253,98;370,69
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;7;1.823,41;11.382,35;13.205,77;6.037,23;160,04;324,73;335,99;1.014,67;331,32;425,54;172,65;129,04;91,25;182,40;716,17;294,74;187,70;177,09;232,47;296,38;197,84;109,46;1.206,82;230,38;351,85
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;8;1.853,94;11.915,36;13.769,30;6.550,12;154,10;322,65;309,29;1.056,21;335,91;444,61;169,59;127,33;95,50;177,84;710,94;322,02;172,03;187,14;222,94;276,70;193,74;110,97;1.273,61;214,32;341,75
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;9;1.894,30;12.957,19;14.851,49;7.123,34;162,11;349,26;365,87;1.161,29;348,12;477,16;179,29;134,42;103,63;183,40;749,34;315,72;207,34;208,43;242,49;286,19;198,72;115,14;1.354,87;218,96;366,40
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;10;1.918,36;13.956,14;15.874,50;7.663,33;167,12;369,94;379,37;1.264,29;365,55;499,59;189,17;142,60;111,88;188,44;788,27;330,58;223,81;231,74;261,20;301,83;208,43;120,14;1.440,65;227,14;399,45
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;11;1.935,29;14.779,79;16.715,08;8.051,20;165,60;406,54;389,66;1.339,81;385,55;523,39;199,00;147,88;119,58;193,25;817,84;352,77;252,40;254,08;277,22;309,82;218,06;125,69;1.531,98;233,43;420,36
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;12;1.933,03;15.559,67;17.492,70;8.413,73;173,51;445,25;401,28;1.414,60;412,25;543,71;213,50;153,16;129,04;197,27;841,77;378,68;255,49;275,37;293,53;312,47;228,37;126,20;1.594,70;247,54;441,26
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;13;1.993,51;16.487,92;18.481,43;8.785,42;187,49;514,11;405,03;1.488,16;450,83;568,75;245,35;159,04;140,88;207,71;871,72;399,18;276,03;295,33;309,18;331,15;237,15;128,18;1.729,10;279,24;472,39
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;14;1.962,58;17.421,67;19.384,26;9.043,78;200,29;600,64;406,75;1.546,15;503,44;611,45;280,76;162,70;148,57;224,05;905,13;452,67;291,07;307,63;322,02;357,41;242,53;127,69;1.814,18;326,17;509,18
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;15;2.001,28;18.040,74;20.042,03;9.197,19;215,80;642,11;411,75;1.565,68;550,88;643,38;304,06;166,97;147,36;240,74;899,65;482,60;301,79;315,21;335,56;399,84;252,67;128,47;1.895,56;380,66;564,12
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;16;1.998,31;18.284,18;20.282,49;9.226,84;227,25;651,83;411,25;1.590,05;562,10;651,70;305,94;170,73;146,74;253,01;903,15;476,40;306,67;317,32;340,48;429,22;257,32;129,77;1.914,11;411,78;598,84
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;17;1.995,67;18.097,00;20.092,66;9.112,53;227,83;619,35;404,96;1.600,77;552,43;639,25;290,78;173,04;153,01;254,39;906,47;441,64;307,55;317,24;334,10;436,53;257,62;129,76;1.916,87;415,86;600,71
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;18;1.987,65;17.538,83;19.526,48;8.879,59;219,76;558,84;403,05;1.568,11;517,74;613,88;260,49;173,91;155,56;243,84;910,24;399,78;305,71;315,69;333,19;430,51;261,34;130,22;1.858,30;397,12;589,63
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;19;1.918,89;16.687,53;18.606,43;8.602,04;201,46;487,57;409,37;1.486,96;466,84;574,89;227,41;171,58;148,37;225,17;893,01;375,22;299,32;313,44;322,71;406,41;251,72;129,08;1.709,41;352,77;551,69
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;20;1.961,70;15.869,04;17.830,74;8.359,65;180,18;437,13;399,14;1.396,97;431,13;544,63;211,85;173,42;135,13;208,49;865,84;348,92;304,57;306,81;322,82;371,37;243,62;128,42;1.656,22;299,28;505,15
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;21;1.963,64;16.250,50;18.214,15;8.692,51;184,27;460,35;397,04;1.390,80;452,50;570,79;233,23;180,86;128,56;199,39;839,67;351,45;283,47;298,55;347,46;342,42;243,72;127,17;1.717,55;277,95;494,44
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;22;1.954,18;16.866,85;18.821,03;8.929,41;189,41;485,56;411,82;1.460,48;469,22;580,09;251,67;178,45;139,59;206,09;887,81;373,49;295,06;310,87;347,90;354,72;252,51;129,98;1.777,62;285,49;503,79
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;23;1.911,89;16.507,76;18.419,65;8.623,82;188,08;494,55;415,97;1.410,24;472,31;565,18;261,19;177,31;134,52;206,94;884,24;383,93;297,59;310,72;338,15;356,39;246,36;138,01;1.711,69;291,68;510,79
2022;ene-22;1;7;Hábil;Viernes;7/1/2022;24;1.861,47;15.952,27;17.813,74;8.157,70;193,52;496,17;408,11;1.361,41;467,78;551,01;263,93;169,48;124,58;215,14;884,98;377,33;288,88;295,38;326,92;367,30;237,48;137,63;1.655,23;311,00;522,78
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;1;1.869,36;15.300,93;17.170,29;7.755,53;198,72;488,42;395,86;1.305,15;459,54;531,82;259,83;160,48;115,46;222,77;860,63;361,05;275,86;275,89;306,22;376,67;227,17;133,36;1.597,34;333,83;528,67
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;2;1.850,85;14.500,57;16.351,42;7.302,17;198,95;472,74;385,43;1.235,79;444,54;510,65;250,92;154,00;107,38;222,48;826,06;339,83;261,56;256,84;288,38;372,91;217,05;128,33;1.515,13;342,31;517,99
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;3;1.886,19;13.723,76;15.609,96;6.932,64;195,53;442,97;377,17;1.175,64;421,57;488,68;238,98;144,92;101,38;217,51;794,66;318,84;234,77;241,51;277,98;362,37;203,15;122,59;1.482,54;335,68;498,89
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;4;1.877,31;13.151,82;15.029,13;6.670,82;189,54;418,84;367,11;1.126,98;403,56;465,36;229,14;137,84;97,65;210,60;772,79;307,60;235,43;229,92;264,77;350,37;195,59;119,24;1.440,86;321,25;473,87
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;5;1.880,85;12.772,73;14.653,58;6.491,55;183,57;397,46;375,71;1.096,05;388,08;456,06;219,62;131,15;95,83;203,68;756,17;327,32;228,21;222,80;257,73;339,06;189,85;116,12;1.419,57;306,22;451,77
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;6;1.812,20;12.273,00;14.085,20;6.226,65;177,41;374,72;355,58;1.076,11;373,42;442,02;201,95;133,22;93,61;197,41;746,57;312,67;221,50;216,72;252,72;328,10;185,97;110,06;1.339,41;287,92;431,47
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;7;1.830,74;11.464,09;13.294,82;5.972,42;169,79;336,34;325,34;996,81;346,84;405,68;183,04;132,09;81,98;185,86;718,87;295,99;201,45;194,27;245,41;307,10;178,80;105,26;1.246,01;261,56;403,94
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;8;1.781,39;11.557,92;13.339,31;6.147,57;162,87;332,63;328,57;985,18;349,10;413,44;177,49;124,18;90,64;179,66;706,78;315,37;199,00;196,36;224,43;289,89;178,97;106,57;1.217,71;237,10;375,80
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;9;1.787,51;12.252,65;14.040,15;6.499,84;166,85;352,30;345,20;1.052,30;362,33;434,13;184,27;127,68;93,26;184,65;742,06;343,22;211,57;213,16;226,82;301,42;189,28;109,07;1.281,79;236,08;382,89
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;10;1.797,23;13.166,26;14.963,49;6.967,13;174,52;375,91;356,82;1.146,62;379,64;458,68;194,78;132,34;105,62;191,24;789,48;358,45;233,94;233,70;239,94;322,32;202,84;112,98;1.340,28;241,95;404,34
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;11;1.853,84;13.900,50;15.754,34;7.349,75;182,19;398,78;373,43;1.217,83;396,27;474,74;203,61;140,42;119,79;197,02;826,01;364,07;264,68;258,47;249,96;335,82;214,26;117,50;1.411,97;247,21;410,58
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;12;1.892,53;14.558,29;16.450,82;7.641,48;188,98;435,29;385,05;1.292,69;418,31;487,90;217,76;145,12;136,01;203,36;851,17;354,45;271,62;281,63;257,27;351,46;225,77;121,21;1.499,16;261,21;423,96
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;13;1.914,08;15.436,02;17.350,10;7.939,82;197,95;489,26;392,66;1.370,31;461,74;509,75;245,44;145,64;155,17;215,51;892,37;380,79;292,26;307,49;269,50;386,33;238,03;123,31;1.595,56;295,70;445,51
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;14;1.820,44;16.273,84;18.094,28;8.096,34;211,12;573,83;385,35;1.436,24;508,79;519,02;278,61;149,70;168,31;232,62;924,06;415,80;305,17;317,00;279,16;428,78;248,39;123,27;1.669,02;345,46;478,23
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;15;1.842,28;16.878,93;18.721,21;8.245,99;221,31;634,62;386,46;1.477,06;557,83;568,63;303,44;151,31;169,38;248,05;921,22;438,23;317,59;319,09;283,04;415,20;259,06;122,32;1.749,53;400,52;531,33
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;16;1.873,91;17.158,25;19.032,16;8.415,02;228,22;646,32;375,49;1.502,40;571,15;588,69;307,03;151,51;168,73;259,68;915,59;411,91;323,82;320,06;288,73;398,21;261,88;121,23;1.764,97;433,34;578,19
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;17;1.834,43;17.095,47;18.929,90;8.457,90;226,38;619,96;367,87;1.506,42;562,35;582,09;292,15;150,98;169,18;260,60;912,11;316,37;317,37;318,18;290,54;442,57;255,74;121,13;1.737,05;434,57;588,39
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;18;1.773,10;16.788,14;18.561,24;8.439,96;221,69;567,97;369,35;1.487,71;525,66;554,35;262,82;150,07;167,24;252,55;904,28;282,50;315,52;318,66;290,14;443,67;250,29;120,98;1.645,14;416,37;574,33
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;19;1.725,00;16.120,94;17.845,93;8.275,65;209,50;493,33;367,64;1.416,24;482,85;519,45;230,68;145,34;157,96;236,46;891,42;262,55;310,60;315,04;284,68;431,69;243,56;121,97;1.540,48;371,52;537,30
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;20;1.793,49;15.410,18;17.203,67;8.093,19;188,97;444,68;395,36;1.331,38;445,93;494,73;216,95;147,48;146,55;217,07;867,88;273,79;295,63;305,25;281,80;398,83;238,12;122,27;1.494,87;308,58;494,38
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;21;1.821,74;15.794,54;17.616,28;8.421,76;175,37;474,00;402,86;1.322,40;467,09;526,27;236,87;160,59;139,75;202,93;853,44;320,04;287,70;299,28;304,88;353,78;227,52;122,89;1.554,30;280,86;481,70
2022;ene-22;1;8;No Hábil;Sábado;8/1/2022;22;1.805,83;16.491,83;18.297,66;8.750,56;183,50;499,05;405,58;1.392,59;484,39;536,58;249,69;163,89;145,18;206,35;894,36;316,89;303,16;313,97;317,67;365,91;238,66;127,07;1.632,35;288,05;482,20
